city,date,pm10,pm25,peak_temperature,precipitation_mm
Gelsenkirchen,2020,23.752136752136753,10.91988950276243,15.381967213114754,2.308743169398907
Gelsenkirchen,2021,25.295580110497237,12.252747252747254,13.753972602739726,2.6731506849315068
Gelsenkirchen,2022,21.922865013774103,12.352054794520548,15.703287671232877,2.234794520547945
Gelsenkirchen,2023,18.403314917127073,10.217630853994491,15.23095890410959,3.6624657534246574
Gelsenkirchen,2024,16.315573770491802,10.154794520547945,15.226775956284152,3.0756830601092897
Gelsenkirchen,2025,18.291780821917808,11.146575342465754,15.521917808219179,2.0512328767123287
Gera,2016,16.473684210526315,,13.609016393442621,1.8822404371584698
Gera,2017,15.850828729281767,,13.464657534246577,2.049041095890411
Gera,2018,20.462809917355372,,15.001095890410959,1.2602739726027397
Gera,2019,15.447058823529412,,14.75945205479452,1.8654794520547944
Gera,2020,13.758904109589041,,14.729781420765029,1.7920765027322403
Gera,2021,13.535911602209945,,12.780821917808218,2.388493150684931
Gera,2022,16.068870523415978,,14.876438356164382,1.496986301369863
Gera,2023,13.267217630853995,6.484848484848484,14.659178082191781,2.178904109589041
Gera,2024,14.751366120218579,8.442622950819672,15.280054644808743,2.0333333333333337
Gera,2025,16.655555555555555,9.523287671232877,14.434794520547944,1.5912328767123287
Göttingen,2016,16.461748633879782,11.34016393442623,13.496448087431693,1.8524590163934427
Göttingen,2017,16.92054794520548,10.991758241758241,13.515616438356163,2.239178082191781
Göttingen,2018,18.621917808219177,12.108219178082193,15.143013698630137,1.5336986301369862
Göttingen,2019,15.632876712328768,9.583561643835617,14.584109589041095,2.101917808219178
Göttingen,2020,13.9275956284153,7.297814207650274,14.70191256830601,1.7379781420765028
Göttingen,2021,14.404432132963988,8.032876712328767,13.244657534246576,1.9843835616438354
Göttingen,2022,14.167123287671233,8.327397260273973,15.161095890410959,1.8043835616438357
Göttingen,2023,13.331506849315069,7.102739726027397,14.824931506849316,2.695068493150685
Göttingen,2024,13.882513661202186,7.7923497267759565,15.121038251366121,2.431693989071038
Göttingen,2025,14.693150684931506,8.484931506849316,14.673150684931507,1.644109589041096
Hagen,2016,26.469740634005763,,13.766939890710383,2.818306010928962
Hagen,2017,27.14730878186969,,13.975068493150683,2.8583561643835615
Hagen,2018,27.501392757660167,,15.580821917808219,2.0175342465753423
Hagen,2019,23.706703910614525,,14.866575342465755,2.672328767123288
Hagen,2020,21.182825484764543,,15.12950819672131,2.5442622950819676
Hagen,2021,20.81615598885794,11.4375,13.443835616438356,2.8367123287671236
Hagen,2022,17.952112676056338,10.780281690140844,15.5413698630137,2.461917808219178
Hagen,2023,15.328729281767956,9.853591160220995,14.915068493150685,3.8071232876712324
Hagen,2024,14.81043956043956,9.947802197802197,15.064754098360655,3.375956284153005
Hagen,2025,16.77094972067039,11.14245810055866,15.36986301369863,2.138356164383562
Hamburg,2016,18.86664734779489,13.918715846994536,13.387978142076502,1.8448087431693991
Hamburg,2017,18.39159817351598,13.645890410958904,13.18164383561644,2.6556164383561645
Hamburg,2018,20.999753701397537,12.877671232876713,14.84191780821918,1.4964383561643837
Hamburg,2019,18.967024649627387,11.391369863013699,14.41890410958904,2.1786301369863015
Hamburg,2020,16.278348473020607,9.660245901639344,14.637431693989072,2.080054644808743
Hamburg,2021,16.271048053924765,10.354794520547944,13.284657534246575,2.308767123287671
Hamburg,2022,17.351043705153295,10.314155251141552,14.663013698630136,1.8775342465753424
Hamburg,2023,14.620069580343552,9.079589041095891,14.376164383561644,2.9575342465753423
Hamburg,2024,15.15759783628636,8.98046122820713,14.717759562841529,2.6795081967213115
Hamburg,2025,16.043378995433788,9.89128180039139,14.226027397260275,2.033972602739726
Hannover,2016,18.637978142076502,12.310109289617486,13.842349726775957,1.610928961748634
Hannover,2017,18.293150684931508,11.888121546961326,13.68109589041096,2.406575342465753
