city,population,lat,lon,date,peak_temperature,precipitation_mm
Oberhausen,219176,51.493847,6.8478265,2017-01-19,2.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-01-20,3.3,0.0
Oberhausen,219176,51.493847,6.8478265,2017-01-21,4.9,0.0
Oberhausen,219176,51.493847,6.8478265,2017-01-22,1.7,0.0
Oberhausen,219176,51.493847,6.8478265,2017-01-23,0.2,0.5
Oberhausen,219176,51.493847,6.8478265,2017-01-24,2.2,0.9
Oberhausen,219176,51.493847,6.8478265,2017-01-25,1.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-01-26,2.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-01-27,7.8,0.0
Oberhausen,219176,51.493847,6.8478265,2017-01-28,8.0,0.1
Oberhausen,219176,51.493847,6.8478265,2017-01-29,7.4,1.3
Oberhausen,219176,51.493847,6.8478265,2017-01-30,7.0,5.7
Oberhausen,219176,51.493847,6.8478265,2017-01-31,4.6,0.0
Oberhausen,219176,51.493847,6.8478265,2017-02-01,6.3,0.0
Oberhausen,219176,51.493847,6.8478265,2017-02-02,11.1,0.3
Oberhausen,219176,51.493847,6.8478265,2017-02-03,10.6,2.0
Oberhausen,219176,51.493847,6.8478265,2017-02-04,9.0,3.7
Oberhausen,219176,51.493847,6.8478265,2017-02-05,9.0,0.7
Oberhausen,219176,51.493847,6.8478265,2017-02-06,6.6,0.0
Oberhausen,219176,51.493847,6.8478265,2017-02-07,5.2,6.2
Oberhausen,219176,51.493847,6.8478265,2017-02-08,5.7,0.4
Oberhausen,219176,51.493847,6.8478265,2017-02-09,2.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-02-10,2.2,0.2
Oberhausen,219176,51.493847,6.8478265,2017-02-11,4.7,3.2
Oberhausen,219176,51.493847,6.8478265,2017-02-12,5.8,1.0
Oberhausen,219176,51.493847,6.8478265,2017-02-13,9.1,0.0
Oberhausen,219176,51.493847,6.8478265,2017-02-14,10.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-02-15,14.6,0.0
Oberhausen,219176,51.493847,6.8478265,2017-02-16,11.2,0.9
Oberhausen,219176,51.493847,6.8478265,2017-02-17,8.8,2.9
Oberhausen,219176,51.493847,6.8478265,2017-02-18,8.9,0.0
Oberhausen,219176,51.493847,6.8478265,2017-02-19,8.2,2.7
Oberhausen,219176,51.493847,6.8478265,2017-02-20,10.4,2.8
Oberhausen,219176,51.493847,6.8478265,2017-02-21,11.3,1.3
Oberhausen,219176,51.493847,6.8478265,2017-02-22,9.9,17.4
Oberhausen,219176,51.493847,6.8478265,2017-02-23,9.4,11.3
Oberhausen,219176,51.493847,6.8478265,2017-02-24,7.4,4.2
Oberhausen,219176,51.493847,6.8478265,2017-02-25,8.0,0.0
Oberhausen,219176,51.493847,6.8478265,2017-02-26,10.4,0.8
Oberhausen,219176,51.493847,6.8478265,2017-02-27,12.6,3.9
Oberhausen,219176,51.493847,6.8478265,2017-02-28,8.6,4.9
Oberhausen,219176,51.493847,6.8478265,2017-03-01,8.2,7.1
Oberhausen,219176,51.493847,6.8478265,2017-03-02,8.6,4.9
Oberhausen,219176,51.493847,6.8478265,2017-03-03,10.3,0.5
Oberhausen,219176,51.493847,6.8478265,2017-03-04,15.1,6.1
Oberhausen,219176,51.493847,6.8478265,2017-03-05,10.8,7.6
Oberhausen,219176,51.493847,6.8478265,2017-03-06,8.7,5.1
Oberhausen,219176,51.493847,6.8478265,2017-03-07,9.2,4.7
Oberhausen,219176,51.493847,6.8478265,2017-03-08,9.2,13.1
Oberhausen,219176,51.493847,6.8478265,2017-03-09,12.6,2.6
Oberhausen,219176,51.493847,6.8478265,2017-03-10,9.6,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-11,13.6,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-12,14.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-13,13.8,0.2
Oberhausen,219176,51.493847,6.8478265,2017-03-14,14.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-15,13.4,0.1
Oberhausen,219176,51.493847,6.8478265,2017-03-16,15.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-17,9.9,0.3
Oberhausen,219176,51.493847,6.8478265,2017-03-18,10.9,18.7
Oberhausen,219176,51.493847,6.8478265,2017-03-19,13.4,4.3
Oberhausen,219176,51.493847,6.8478265,2017-03-20,13.3,0.6
Oberhausen,219176,51.493847,6.8478265,2017-03-21,10.6,2.3
Oberhausen,219176,51.493847,6.8478265,2017-03-22,11.0,0.8
Oberhausen,219176,51.493847,6.8478265,2017-03-23,13.7,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-24,13.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-25,13.7,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-26,13.7,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-27,16.8,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-28,18.6,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-29,14.9,0.2
Oberhausen,219176,51.493847,6.8478265,2017-03-30,20.0,0.0
Oberhausen,219176,51.493847,6.8478265,2017-03-31,22.0,0.5
Oberhausen,219176,51.493847,6.8478265,2017-04-01,15.6,1.7
Oberhausen,219176,51.493847,6.8478265,2017-04-02,16.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-03,14.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-04,15.1,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-05,12.6,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-06,10.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-07,12.9,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-08,13.6,0.1
Oberhausen,219176,51.493847,6.8478265,2017-04-09,20.0,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-10,13.6,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-11,12.8,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-12,13.8,0.7
Oberhausen,219176,51.493847,6.8478265,2017-04-13,11.9,1.0
Oberhausen,219176,51.493847,6.8478265,2017-04-14,12.0,0.7
Oberhausen,219176,51.493847,6.8478265,2017-04-15,11.4,3.5
Oberhausen,219176,51.493847,6.8478265,2017-04-16,10.4,4.0
Oberhausen,219176,51.493847,6.8478265,2017-04-17,10.4,14.0
Oberhausen,219176,51.493847,6.8478265,2017-04-18,9.1,1.7
Oberhausen,219176,51.493847,6.8478265,2017-04-19,7.1,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-20,10.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-21,15.1,0.1
Oberhausen,219176,51.493847,6.8478265,2017-04-22,10.4,3.4
Oberhausen,219176,51.493847,6.8478265,2017-04-23,9.4,0.4
Oberhausen,219176,51.493847,6.8478265,2017-04-24,14.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-04-25,9.1,3.0
Oberhausen,219176,51.493847,6.8478265,2017-04-26,10.0,1.5
Oberhausen,219176,51.493847,6.8478265,2017-04-27,10.7,1.0
Oberhausen,219176,51.493847,6.8478265,2017-04-28,10.6,2.2
Oberhausen,219176,51.493847,6.8478265,2017-04-29,11.6,0.5
Oberhausen,219176,51.493847,6.8478265,2017-04-30,17.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-01,11.6,5.6
Oberhausen,219176,51.493847,6.8478265,2017-05-02,13.1,5.6
Oberhausen,219176,51.493847,6.8478265,2017-05-03,14.6,5.4
Oberhausen,219176,51.493847,6.8478265,2017-05-04,13.3,0.8
Oberhausen,219176,51.493847,6.8478265,2017-05-05,11.6,0.1
Oberhausen,219176,51.493847,6.8478265,2017-05-06,18.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-07,16.9,0.6
Oberhausen,219176,51.493847,6.8478265,2017-05-08,11.8,0.9
Oberhausen,219176,51.493847,6.8478265,2017-05-09,12.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-10,15.6,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-11,21.0,0.5
Oberhausen,219176,51.493847,6.8478265,2017-05-12,19.9,1.4
Oberhausen,219176,51.493847,6.8478265,2017-05-13,20.6,0.6
Oberhausen,219176,51.493847,6.8478265,2017-05-14,19.8,5.9
Oberhausen,219176,51.493847,6.8478265,2017-05-15,20.1,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-16,24.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-17,27.0,0.4
Oberhausen,219176,51.493847,6.8478265,2017-05-18,20.6,3.6
Oberhausen,219176,51.493847,6.8478265,2017-05-19,17.0,8.9
Oberhausen,219176,51.493847,6.8478265,2017-05-20,16.8,1.2
Oberhausen,219176,51.493847,6.8478265,2017-05-21,19.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-22,23.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-23,23.8,0.2
Oberhausen,219176,51.493847,6.8478265,2017-05-24,21.5,2.2
Oberhausen,219176,51.493847,6.8478265,2017-05-25,22.2,0.1
Oberhausen,219176,51.493847,6.8478265,2017-05-26,25.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-27,29.6,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-28,27.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-29,32.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-05-30,23.9,12.6
Oberhausen,219176,51.493847,6.8478265,2017-05-31,22.6,0.3
Oberhausen,219176,51.493847,6.8478265,2017-06-01,24.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-06-02,27.4,0.1
Oberhausen,219176,51.493847,6.8478265,2017-06-03,25.0,3.8
Oberhausen,219176,51.493847,6.8478265,2017-06-04,20.2,5.3
Oberhausen,219176,51.493847,6.8478265,2017-06-05,22.0,0.0
Oberhausen,219176,51.493847,6.8478265,2017-06-06,18.5,3.2
Oberhausen,219176,51.493847,6.8478265,2017-06-07,17.4,2.0
Oberhausen,219176,51.493847,6.8478265,2017-06-08,23.4,0.6
Oberhausen,219176,51.493847,6.8478265,2017-06-09,20.1,3.8
Oberhausen,219176,51.493847,6.8478265,2017-06-10,24.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-06-11,29.5,1.5
Oberhausen,219176,51.493847,6.8478265,2017-06-12,18.8,0.7
Oberhausen,219176,51.493847,6.8478265,2017-06-13,20.2,0.8
Oberhausen,219176,51.493847,6.8478265,2017-06-14,23.9,0.0
Oberhausen,219176,51.493847,6.8478265,2017-06-15,30.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-06-16,20.1,0.5
Oberhausen,219176,51.493847,6.8478265,2017-06-17,21.6,0.3
Oberhausen,219176,51.493847,6.8478265,2017-06-18,26.0,0.0
Oberhausen,219176,51.493847,6.8478265,2017-06-19,30.1,0.0
Oberhausen,219176,51.493847,6.8478265,2017-06-20,30.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-06-21,29.9,0.0
Oberhausen,219176,51.493847,6.8478265,2017-06-22,33.5,5.8
Oberhausen,219176,51.493847,6.8478265,2017-06-23,25.4,0.2
Oberhausen,219176,51.493847,6.8478265,2017-06-24,20.2,0.6
Oberhausen,219176,51.493847,6.8478265,2017-06-25,20.3,2.1
Oberhausen,219176,51.493847,6.8478265,2017-06-26,22.1,0.4
Oberhausen,219176,51.493847,6.8478265,2017-06-27,20.4,9.8
Oberhausen,219176,51.493847,6.8478265,2017-06-28,21.8,10.3
Oberhausen,219176,51.493847,6.8478265,2017-06-29,20.7,1.0
Oberhausen,219176,51.493847,6.8478265,2017-06-30,21.0,0.3
Oberhausen,219176,51.493847,6.8478265,2017-07-01,17.6,6.7
Oberhausen,219176,51.493847,6.8478265,2017-07-02,20.0,1.3
Oberhausen,219176,51.493847,6.8478265,2017-07-03,22.4,0.2
Oberhausen,219176,51.493847,6.8478265,2017-07-04,22.1,3.2
Oberhausen,219176,51.493847,6.8478265,2017-07-05,25.2,0.2
Oberhausen,219176,51.493847,6.8478265,2017-07-06,28.1,1.5
Oberhausen,219176,51.493847,6.8478265,2017-07-07,27.2,2.6
Oberhausen,219176,51.493847,6.8478265,2017-07-08,25.9,0.1
Oberhausen,219176,51.493847,6.8478265,2017-07-09,25.3,0.3
Oberhausen,219176,51.493847,6.8478265,2017-07-10,26.0,4.4
Oberhausen,219176,51.493847,6.8478265,2017-07-11,22.6,0.7
Oberhausen,219176,51.493847,6.8478265,2017-07-12,17.5,32.4
Oberhausen,219176,51.493847,6.8478265,2017-07-13,19.3,0.0
Oberhausen,219176,51.493847,6.8478265,2017-07-14,20.5,5.0
Oberhausen,219176,51.493847,6.8478265,2017-07-15,20.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-07-16,22.4,1.9
Oberhausen,219176,51.493847,6.8478265,2017-07-17,23.1,3.0
Oberhausen,219176,51.493847,6.8478265,2017-07-18,26.4,0.0
Oberhausen,219176,51.493847,6.8478265,2017-07-19,29.0,0.5
Oberhausen,219176,51.493847,6.8478265,2017-07-20,24.9,0.6
Oberhausen,219176,51.493847,6.8478265,2017-07-21,23.9,0.0
Oberhausen,219176,51.493847,6.8478265,2017-07-22,24.8,3.6
Oberhausen,219176,51.493847,6.8478265,2017-07-23,20.1,4.7
Oberhausen,219176,51.493847,6.8478265,2017-07-24,18.2,5.7
Oberhausen,219176,51.493847,6.8478265,2017-07-25,18.2,19.9
Oberhausen,219176,51.493847,6.8478265,2017-07-26,21.5,2.1
Oberhausen,219176,51.493847,6.8478265,2017-07-27,20.4,1.4
Oberhausen,219176,51.493847,6.8478265,2017-07-28,20.4,2.0
Oberhausen,219176,51.493847,6.8478265,2017-07-29,24.1,1.0
Oberhausen,219176,51.493847,6.8478265,2017-07-30,24.4,0.6
Oberhausen,219176,51.493847,6.8478265,2017-07-31,24.1,0.3
Oberhausen,219176,51.493847,6.8478265,2017-08-01,22.1,5.1
Oberhausen,219176,51.493847,6.8478265,2017-08-02,23.4,3.9
Oberhausen,219176,51.493847,6.8478265,2017-08-03,23.8,2.8
Oberhausen,219176,51.493847,6.8478265,2017-08-04,21.6,0.8
Oberhausen,219176,51.493847,6.8478265,2017-08-05,18.6,17.2
Oberhausen,219176,51.493847,6.8478265,2017-08-06,20.5,0.1
Oberhausen,219176,51.493847,6.8478265,2017-08-07,24.1,0.0
Oberhausen,219176,51.493847,6.8478265,2017-08-08,22.6,4.7
Oberhausen,219176,51.493847,6.8478265,2017-08-09,20.3,0.0
Oberhausen,219176,51.493847,6.8478265,2017-08-10,17.6,12.5
Oberhausen,219176,51.493847,6.8478265,2017-08-11,17.2,4.9
Oberhausen,219176,51.493847,6.8478265,2017-08-12,17.7,4.4
Oberhausen,219176,51.493847,6.8478265,2017-08-13,21.0,1.2
Oberhausen,219176,51.493847,6.8478265,2017-08-14,24.1,0.5
Oberhausen,219176,51.493847,6.8478265,2017-08-15,25.1,0.3
Oberhausen,219176,51.493847,6.8478265,2017-08-16,22.8,0.1
Oberhausen,219176,51.493847,6.8478265,2017-08-17,21.8,2.7
Oberhausen,219176,51.493847,6.8478265,2017-08-18,20.8,12.8
Oberhausen,219176,51.493847,6.8478265,2017-08-19,18.3,5.0
Oberhausen,219176,51.493847,6.8478265,2017-08-20,18.6,0.3
Oberhausen,219176,51.493847,6.8478265,2017-08-21,20.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-08-22,22.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-08-23,25.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-08-24,22.0,2.1
Oberhausen,219176,51.493847,6.8478265,2017-08-25,23.4,0.7
Oberhausen,219176,51.493847,6.8478265,2017-08-26,24.4,1.0
Oberhausen,219176,51.493847,6.8478265,2017-08-27,23.5,0.1
Oberhausen,219176,51.493847,6.8478265,2017-08-28,26.0,0.0
Oberhausen,219176,51.493847,6.8478265,2017-08-29,28.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-08-30,27.0,3.7
Oberhausen,219176,51.493847,6.8478265,2017-08-31,18.9,2.6
Oberhausen,219176,51.493847,6.8478265,2017-09-01,19.3,1.1
Oberhausen,219176,51.493847,6.8478265,2017-09-02,17.9,5.7
Oberhausen,219176,51.493847,6.8478265,2017-09-03,19.5,0.8
Oberhausen,219176,51.493847,6.8478265,2017-09-04,21.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-09-05,23.0,0.9
Oberhausen,219176,51.493847,6.8478265,2017-09-06,18.6,3.1
Oberhausen,219176,51.493847,6.8478265,2017-09-07,18.6,2.3
Oberhausen,219176,51.493847,6.8478265,2017-09-08,16.5,13.3
Oberhausen,219176,51.493847,6.8478265,2017-09-09,15.9,16.2
Oberhausen,219176,51.493847,6.8478265,2017-09-10,17.6,0.1
Oberhausen,219176,51.493847,6.8478265,2017-09-11,17.4,2.5
Oberhausen,219176,51.493847,6.8478265,2017-09-12,16.1,3.2
Oberhausen,219176,51.493847,6.8478265,2017-09-13,17.8,8.0
Oberhausen,219176,51.493847,6.8478265,2017-09-14,14.5,11.2
Oberhausen,219176,51.493847,6.8478265,2017-09-15,14.8,4.0
Oberhausen,219176,51.493847,6.8478265,2017-09-16,15.9,0.0
Oberhausen,219176,51.493847,6.8478265,2017-09-17,15.9,0.6
Oberhausen,219176,51.493847,6.8478265,2017-09-18,14.7,6.2
Oberhausen,219176,51.493847,6.8478265,2017-09-19,14.6,5.1
Oberhausen,219176,51.493847,6.8478265,2017-09-20,15.9,2.5
Oberhausen,219176,51.493847,6.8478265,2017-09-21,18.5,0.8
Oberhausen,219176,51.493847,6.8478265,2017-09-22,18.0,0.1
Oberhausen,219176,51.493847,6.8478265,2017-09-23,16.3,0.1
Oberhausen,219176,51.493847,6.8478265,2017-09-24,18.9,0.1
Oberhausen,219176,51.493847,6.8478265,2017-09-25,18.0,0.1
Oberhausen,219176,51.493847,6.8478265,2017-09-26,18.7,0.2
Oberhausen,219176,51.493847,6.8478265,2017-09-27,19.6,0.9
Oberhausen,219176,51.493847,6.8478265,2017-09-28,20.0,5.8
Oberhausen,219176,51.493847,6.8478265,2017-09-29,22.1,2.9
Oberhausen,219176,51.493847,6.8478265,2017-09-30,16.8,18.0
Oberhausen,219176,51.493847,6.8478265,2017-10-01,18.0,0.0
Oberhausen,219176,51.493847,6.8478265,2017-10-02,18.5,5.7
Oberhausen,219176,51.493847,6.8478265,2017-10-03,14.9,2.3
Oberhausen,219176,51.493847,6.8478265,2017-10-04,14.6,0.3
Oberhausen,219176,51.493847,6.8478265,2017-10-05,14.6,12.4
Oberhausen,219176,51.493847,6.8478265,2017-10-06,13.6,3.1
Oberhausen,219176,51.493847,6.8478265,2017-10-07,11.6,12.0
Oberhausen,219176,51.493847,6.8478265,2017-10-08,14.6,1.2
Oberhausen,219176,51.493847,6.8478265,2017-10-09,13.9,3.1
Oberhausen,219176,51.493847,6.8478265,2017-10-10,15.4,1.3
Oberhausen,219176,51.493847,6.8478265,2017-10-11,16.6,0.1
Oberhausen,219176,51.493847,6.8478265,2017-10-12,15.7,0.3
Oberhausen,219176,51.493847,6.8478265,2017-10-13,19.2,0.5
Oberhausen,219176,51.493847,6.8478265,2017-10-14,21.0,0.0
Oberhausen,219176,51.493847,6.8478265,2017-10-15,21.7,0.0
Oberhausen,219176,51.493847,6.8478265,2017-10-16,23.0,0.3
Oberhausen,219176,51.493847,6.8478265,2017-10-17,18.8,0.0
Oberhausen,219176,51.493847,6.8478265,2017-10-18,19.5,0.0
Oberhausen,219176,51.493847,6.8478265,2017-10-19,20.1,0.0
Oberhausen,219176,51.493847,6.8478265,2017-10-20,17.2,6.4
Oberhausen,219176,51.493847,6.8478265,2017-10-21,17.0,0.1
Oberhausen,219176,51.493847,6.8478265,2017-10-22,11.6,4.7
Oberhausen,219176,51.493847,6.8478265,2017-10-23,13.6,0.4
Oberhausen,219176,51.493847,6.8478265,2017-10-24,15.8,1.3
Oberhausen,219176,51.493847,6.8478265,2017-10-25,17.0,1.0
Oberhausen,219176,51.493847,6.8478265,2017-10-26,16.3,2.0
Oberhausen,219176,51.493847,6.8478265,2017-10-27,13.4,1.0
Oberhausen,219176,51.493847,6.8478265,2017-10-28,13.2,3.1
Oberhausen,219176,51.493847,6.8478265,2017-10-29,13.4,5.5
Oberhausen,219176,51.493847,6.8478265,2017-10-30,10.9,0.1
Oberhausen,219176,51.493847,6.8478265,2017-10-31,10.9,0.1
Oberhausen,219176,51.493847,6.8478265,2017-11-01,13.1,1.1
Oberhausen,219176,51.493847,6.8478265,2017-11-02,11.6,1.4
Oberhausen,219176,51.493847,6.8478265,2017-11-03,12.6,0.1
Oberhausen,219176,51.493847,6.8478265,2017-11-04,14.9,1.3
Oberhausen,219176,51.493847,6.8478265,2017-11-05,12.4,5.7
Oberhausen,219176,51.493847,6.8478265,2017-11-06,9.8,0.1
Oberhausen,219176,51.493847,6.8478265,2017-11-07,7.8,0.0
Oberhausen,219176,51.493847,6.8478265,2017-11-08,8.2,0.6
Oberhausen,219176,51.493847,6.8478265,2017-11-09,8.8,0.1
Oberhausen,219176,51.493847,6.8478265,2017-11-10,9.9,3.4
Oberhausen,219176,51.493847,6.8478265,2017-11-11,7.1,1.9
Oberhausen,219176,51.493847,6.8478265,2017-11-12,6.4,4.1
Oberhausen,219176,51.493847,6.8478265,2017-11-13,9.1,1.6
Oberhausen,219176,51.493847,6.8478265,2017-11-14,7.7,0.1
Oberhausen,219176,51.493847,6.8478265,2017-11-15,8.9,0.0
Oberhausen,219176,51.493847,6.8478265,2017-11-16,8.8,0.7
Oberhausen,219176,51.493847,6.8478265,2017-11-17,9.4,0.6
Oberhausen,219176,51.493847,6.8478265,2017-11-18,7.1,2.8
Oberhausen,219176,51.493847,6.8478265,2017-11-19,7.8,2.1
Oberhausen,219176,51.493847,6.8478265,2017-11-20,9.1,9.7
Oberhausen,219176,51.493847,6.8478265,2017-11-21,10.9,5.3
Oberhausen,219176,51.493847,6.8478265,2017-11-22,12.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-11-23,14.6,2.8
Oberhausen,219176,51.493847,6.8478265,2017-11-24,10.2,9.0
Oberhausen,219176,51.493847,6.8478265,2017-11-25,6.5,5.1
Oberhausen,219176,51.493847,6.8478265,2017-11-26,5.5,1.5
Oberhausen,219176,51.493847,6.8478265,2017-11-27,7.3,10.0
Oberhausen,219176,51.493847,6.8478265,2017-11-28,6.8,1.4
Oberhausen,219176,51.493847,6.8478265,2017-11-29,4.0,0.0
Oberhausen,219176,51.493847,6.8478265,2017-11-30,4.2,4.0
Oberhausen,219176,51.493847,6.8478265,2017-12-01,3.6,1.3
Oberhausen,219176,51.493847,6.8478265,2017-12-02,0.8,0.1
Oberhausen,219176,51.493847,6.8478265,2017-12-03,4.2,4.8
Oberhausen,219176,51.493847,6.8478265,2017-12-04,7.0,1.7
Oberhausen,219176,51.493847,6.8478265,2017-12-05,7.2,0.0
Oberhausen,219176,51.493847,6.8478265,2017-12-06,8.2,0.3
Oberhausen,219176,51.493847,6.8478265,2017-12-07,7.3,9.9
Oberhausen,219176,51.493847,6.8478265,2017-12-08,6.5,3.3
Oberhausen,219176,51.493847,6.8478265,2017-12-09,2.5,4.7
Oberhausen,219176,51.493847,6.8478265,2017-12-10,6.3,13.1
Oberhausen,219176,51.493847,6.8478265,2017-12-11,6.4,13.1
Oberhausen,219176,51.493847,6.8478265,2017-12-12,3.2,2.4
Oberhausen,219176,51.493847,6.8478265,2017-12-13,6.8,14.5
Oberhausen,219176,51.493847,6.8478265,2017-12-14,5.6,7.8
Oberhausen,219176,51.493847,6.8478265,2017-12-15,4.6,0.9
Oberhausen,219176,51.493847,6.8478265,2017-12-16,4.6,1.6
Oberhausen,219176,51.493847,6.8478265,2017-12-17,3.8,2.0
Oberhausen,219176,51.493847,6.8478265,2017-12-18,4.0,7.2
Oberhausen,219176,51.493847,6.8478265,2017-12-19,5.2,4.8
Oberhausen,219176,51.493847,6.8478265,2017-12-20,7.1,0.3
Oberhausen,219176,51.493847,6.8478265,2017-12-21,8.1,2.3
Oberhausen,219176,51.493847,6.8478265,2017-12-22,8.6,2.5
Oberhausen,219176,51.493847,6.8478265,2017-12-23,8.6,0.5
Oberhausen,219176,51.493847,6.8478265,2017-12-24,8.9,1.6
Oberhausen,219176,51.493847,6.8478265,2017-12-25,8.2,0.3
Oberhausen,219176,51.493847,6.8478265,2017-12-26,7.6,2.2
Oberhausen,219176,51.493847,6.8478265,2017-12-27,6.4,3.5
Oberhausen,219176,51.493847,6.8478265,2017-12-28,3.8,1.5
Oberhausen,219176,51.493847,6.8478265,2017-12-29,4.6,4.8
Oberhausen,219176,51.493847,6.8478265,2017-12-30,11.4,7.7
Oberhausen,219176,51.493847,6.8478265,2017-12-31,13.4,11.2
Oberhausen,219176,51.493847,6.8478265,2018-01-01,9.1,5.8
Oberhausen,219176,51.493847,6.8478265,2018-01-02,6.4,5.0
Oberhausen,219176,51.493847,6.8478265,2018-01-03,10.9,18.1
Oberhausen,219176,51.493847,6.8478265,2018-01-04,10.9,2.9
Oberhausen,219176,51.493847,6.8478265,2018-01-05,9.3,1.7
Oberhausen,219176,51.493847,6.8478265,2018-01-06,6.3,0.7
Oberhausen,219176,51.493847,6.8478265,2018-01-07,4.6,1.2
Oberhausen,219176,51.493847,6.8478265,2018-01-08,5.2,0.0
Oberhausen,219176,51.493847,6.8478265,2018-01-09,7.4,0.0
Oberhausen,219176,51.493847,6.8478265,2018-01-10,9.4,0.2
Oberhausen,219176,51.493847,6.8478265,2018-01-11,8.1,0.6
Oberhausen,219176,51.493847,6.8478265,2018-01-12,4.8,0.2
Oberhausen,219176,51.493847,6.8478265,2018-01-13,7.1,0.0
Oberhausen,219176,51.493847,6.8478265,2018-01-14,5.4,0.0
Oberhausen,219176,51.493847,6.8478265,2018-01-15,6.7,8.2
Oberhausen,219176,51.493847,6.8478265,2018-01-16,7.0,7.0
Oberhausen,219176,51.493847,6.8478265,2018-01-17,3.5,6.9
Oberhausen,219176,51.493847,6.8478265,2018-01-18,8.9,9.4
Oberhausen,219176,51.493847,6.8478265,2018-01-19,5.0,6.4
Oberhausen,219176,51.493847,6.8478265,2018-01-20,4.2,3.5
Oberhausen,219176,51.493847,6.8478265,2018-01-21,4.5,1.7
Oberhausen,219176,51.493847,6.8478265,2018-01-22,8.2,5.0
Oberhausen,219176,51.493847,6.8478265,2018-01-23,9.6,1.7
Oberhausen,219176,51.493847,6.8478265,2018-01-24,13.8,0.4
Oberhausen,219176,51.493847,6.8478265,2018-01-25,11.2,5.7
Oberhausen,219176,51.493847,6.8478265,2018-01-26,7.8,0.1
Oberhausen,219176,51.493847,6.8478265,2018-01-27,7.8,0.6
Oberhausen,219176,51.493847,6.8478265,2018-01-28,10.7,3.5
Oberhausen,219176,51.493847,6.8478265,2018-01-29,9.6,3.6
Oberhausen,219176,51.493847,6.8478265,2018-01-30,6.8,0.0
Oberhausen,219176,51.493847,6.8478265,2018-01-31,9.2,11.4
Oberhausen,219176,51.493847,6.8478265,2018-02-01,4.6,2.1
Oberhausen,219176,51.493847,6.8478265,2018-02-02,5.6,6.8
Oberhausen,219176,51.493847,6.8478265,2018-02-03,5.2,3.0
Oberhausen,219176,51.493847,6.8478265,2018-02-04,1.8,2.4
Oberhausen,219176,51.493847,6.8478265,2018-02-05,3.2,0.0
Oberhausen,219176,51.493847,6.8478265,2018-02-06,1.0,0.0
Oberhausen,219176,51.493847,6.8478265,2018-02-07,2.6,0.0
Oberhausen,219176,51.493847,6.8478265,2018-02-08,2.3,0.0
Oberhausen,219176,51.493847,6.8478265,2018-02-09,2.7,0.0
Oberhausen,219176,51.493847,6.8478265,2018-02-10,3.3,0.3
